SMILES,BBB+/BBB-
Cc1ccc(SC(C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,BBB-
Cc1ccc(SC(C)C(=O)NCc2nc(-c3cccc(Br)c3)no2)cc1,BBB-
Cc1ccc(C(C)NC(=O)CCSc2ccccc2)cc1C,BBB-
Cc1ccc(C(C)NC(=O)Cc2ccsc2)nc1,BBB-
Cc1ccc(C(C)NC(=O)C(C)SCc2ccccc2)cc1C,BBB-
Cc1ccc2[nH]c(CCC(=O)NC(C)Cc3cnccn3)nc2c1C,BBB-
Cc1cccc(CSCCNC(=O)C(=Cc2ccco2)c2ccccc2)c1,BBB-
Cc1ccccc1OCC(C)NC(=O)C(C)Sc1ccccc1,BBB-
N#Cc1ccccc1C(=O)NCCCC1CCOC1,BBB-
NC(=O)CC(c1oc(CN2CCOCC2)cc(=O)c1O)c1ccnc2ccccc12,BBB-
NC(=O)CC(c1ccc(O)cc1)c1oc(CN2CCOCC2)cc(=O)c1O,BBB-
NC(=S)C1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,BBB-
NCC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,BBB-
NC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,BBB-
Nc1nc(OC(C(F)(F)F)C(F)(F)F)ccc1[N+](=O)[O-],BBB-
O=C(C=Cc1cccc2cccnc12)N(Cc1ccco1)CC1CCCO1,BBB-
O=C(CN1CCOC1=O)N1CCCC(Cc2nc(-c3ccsc3)no2)C1,BBB-
O=C(NCCCc1ccc(F)cc1)c1ccc(C2SCC(=O)N2Cc2ccccc2)cc1,BBB-
O=C(NC(c1ccccn1)C1CC(O)C1)c1ncoc1C1CC1,BBB-
O=C(O)CCC1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,BBB-
O=C(O)C1CC1S(=O)(=O)c1ccc(Cl)cc1,BBB-
O=C(c1cc(-c2ccc(Br)s2)[nH]n1)N1CC2CC(C1)c1cccc(=O)n1C2,BBB-
O=C(c1cccc(-c2ccco2)c1)N(Cc1ccccn1)CC1CCCO1,BBB-
O=C(c1[nH]nc2c1CCCCC2)N1CCCCC1c1cccnc1,BBB-
O=C1CC(c2cccnc2)c2c(ccc3c2OC2(CCCCC2)CC3=O)O1,BBB-
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,BBB-
CC1COC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C)COC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC1=O,BBB-
CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC)C(=O)NC(C=O)CCCN,BBB-
CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O,BBB-
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,BBB-
COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,BBB-
CC(=O)NC1C(I)C(NC(C)=O)C(I)C(C(=O)O)C1I,BBB-
CCCc1ccc(Cl)cc1,BBB-
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2ccccc2C1=O,BBB-
N#Cc1ccc(N2CCC3(CCNCC3)CC2)cc1,BBB-
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,BBB-
O=C(O)c1cc(=O)cco1,BBB-
CC(=N)N1CCC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2)C1,BBB-
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,BBB-
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,BBB-
CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CCC(C)C(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,BBB-
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,BBB-
CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,BBB-
CC[N+](C)(CC=CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCF)c3nsc(N)n3)C2SC1)CC(N)=O,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccc(N)n3CCO)CSC12)c1csc(N)n1,BBB-
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCCC4)CSC12)c1csc(N)n1,BBB-
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,BBB-
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O,BBB-
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)C(C)C12,BBB-
C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,BBB-
C[N+]1(CCCS(=O)(=O)O)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,BBB-
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1,BBB-
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,BBB-
Nc1ncc(C(=NOC2CCNC2=O)C(=O)NC2C(=O)N3C(C(=O)O)=C(C[n+]4ccccc4)CSC23)s1,BBB-
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12,BBB-
O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CSC2C(NC(=O)C(NC(=O)c3[nH]cnc3C(=O)O)c3ccccc3)C(=O)N12,BBB-
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,BBB-
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,BBB-
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,BBB-
C[N+]1(C)CCCC(OC(=O)[C+](O)(c2ccccc2)c2ccccc2)C1,BBB-
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,BBB-
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,BBB-
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,BBB-
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,BBB-
C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,BBB-
C1CNCCN1,BBB-
C1COC(=NC(C2CC2)C2CC2)N1,BBB-
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,BBB-
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,BBB-
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,BBB-
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,BBB-
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,BBB-
CC(C=Cc1c(C)c(O)c2ccccc2c1O)=CCCC(C)CCCC(C)CCCC(C)C,BBB-
CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,BBB-
CC(=O)C1(O)CCC2C3=CC(C)=C4CC(=O)CCC4(C)C3CCC21C,BBB-
CC(=O)C1(O)CCC2C3CC(C)=C4CC(=O)CCC4(C)C3CCC21C,BBB-
CC(=O)C1CCC2C3=CC=C4CC(=O)CCC4(C)C3CCC12C,BBB-
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,BBB-
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,BBB-
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,BBB-
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,BBB-
CC(=O)NC(CS)C(=O)O,BBB-
CC(O)=NO,BBB-
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,BBB-
CC(=O)OCC(=O)C1(O)C(O)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB-
CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,BBB-
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,BBB-
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,BBB-
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,BBB-
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,BBB-
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,BBB-
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,BBB-
CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,BBB-
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,BBB-
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,BBB-
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,BBB-
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,BBB-
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,BBB-
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,BBB-
CC(C)(C)NCC(O)c1cc(Br)no1,BBB-
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,BBB-
CC(C)(CO)C(O)C(=O)NCCC(=O)O,BBB-
CC(C)(CO)C(O)C(=O)NCCCO,BBB-
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,BBB-
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,BBB-
CC(C)(S)C(N)C(=O)O,BBB-
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,BBB-
CC(C)=CCCC(C)=CCCC(C)=CCC=C(C)C=Cc1c(C)c(O)c2ccccc2c1O,BBB-
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,BBB-
CC(C)CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,BBB-
CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,BBB-
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,BBB-
CC(C)NCC(O)c1cc(O)cc(O)c1,BBB-
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,BBB-
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,BBB-
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,BBB-
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,BBB-
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,BBB-
CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O,BBB-
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,BBB-
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,BBB-
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,BBB-
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BBB-
CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,BBB-
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,BBB-
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,BBB-
CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,BBB-
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,BBB-
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BBB-
CC(O)(P(=O)(O)O)P(=O)(O)O,BBB-
CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1,BBB-
CC(S)C(=O)NCC(=O)O,BBB-
CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,BBB-
CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,BBB-
CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C2CCC13C,BBB-
CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,BBB-
CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,BBB-
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,BBB-
CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O,BBB-
CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O,BBB-
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,BBB-
CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,BBB-
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,BBB-
CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,BBB-
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,BBB-
CC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,BBB-
CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,BBB-
CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccn1,BBB-
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,BBB-
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,BBB-
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,BBB-
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,BBB-
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,BBB-
CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,BBB-
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,BBB-
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,BBB-
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,BBB-
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,BBB-
CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,BBB-
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,BBB-
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,BBB-
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,BBB-
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,BBB-
CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,BBB-
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,BBB-
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O,BBB-
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,BBB-
CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,BBB-
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,BBB-
CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,BBB-
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,BBB-
CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,BBB-
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,BBB-
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,BBB-
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,BBB-
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,BBB-
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,BBB-
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,BBB-
CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,BBB-
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,BBB-
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,BBB-
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,BBB-
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,BBB-
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,BBB-
CCN(CC)C(=O)N1CCN(C)CC1,BBB-
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,BBB-
CCN(CC)CCNC(=O)c1ccc(N)cc1,BBB-
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,BBB-
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,BBB-
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,BBB-
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,BBB-
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,BBB-
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,BBB-
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,BBB-
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,BBB-
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,BBB-
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,BBB-
CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,BBB-
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,BBB-
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,BBB-
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl,BBB-
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,BBB-
CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C,BBB-
CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,BBB-
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,BBB-
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,BBB-
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,BBB-
CCOc1ccc2ccccc2c1NC(=O)C1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,BBB-
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,BBB-
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,BBB-
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,BBB-
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,BBB-
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,BBB-
CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1,BBB-
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,BBB-
CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,BBB-
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,BBB-
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,BBB-
CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I,BBB-
CN(C)CCC=C1C=c2ccccc2=Cc2ccccc21,BBB-
CN(C)c1nc(N(C)C)nc(N(C)C)n1,BBB-
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,BBB-
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,BBB-
CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C(C)(C)C)c2ccccc2S1(=O)=O,BBB-
CN1CC(O)c2cc(N=NC(N)=O)c(O)cc21,BBB-
CN1CCCN=C1C=Cc1cccs1,BBB-
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,BBB-
CN=C(NC)NCc1ccccc1,BBB-
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,BBB-
CNC(=O)C(NC(=O)C(CC(C)C)C(O)C(O)=NO)C(C)(C)C,BBB-
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)CC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,BBB-
CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(O3)C(OC3OC(C)C(O)C(N)C3O)CC=CC=CC=CC=CC=CC=CC=CC2C)cc1,BBB-
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,BBB-
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,BBB-
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,BBB-
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,BBB-
COC(=O)C1C=C2CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,BBB-
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,BBB-
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(OC(=O)CC(C)C)C(O)C(C)O2)C(N(C)C)C1O,BBB-
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,BBB-
